Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,RSI_14,MACD,MACD_signal,MACD_histogram,BB_upper,BB_middle,BB_lower,BB_width,Rolling_Std_20,Return_1d,Return_5d_lag,Return_10d_lag,SMA_ratio,Price_change_20d,Target
2015-11-05,65.91013728030318,65.94830413686402,65.03235199040589,65.3376693725586,8031175,64.49804458618163,63.662245178222655,64.70413570404052,56.295419214541106,0.4419361407406228,0.4538898444098599,-0.011953703669237092,67.70216416666503,64.70413570404052,61.70610724141602,5.9960569252490075,1.5379561507939383,-0.0075362421628818455,0.06153845018274051,-0.003466226922953841,1.009791239178526,-0.009259280682870963,0
2015-11-06,65.37583123026228,65.71930961926763,64.61254074496662,65.10868072509766,5968632,64.79572906494141,63.83780136108398,64.65833835601806,55.2004149858716,0.46838133440810736,0.45678814240950943,0.01159319199859793,67.60176774951996,64.65833835601806,61.714908962516155,5.88685878700381,1.5099474193120455,-0.003504695678005154,0.03132522140412486,-0.030577439913824445,1.0069649542584893,-0.013872807656130526,0
2015-11-09,66.02461585911415,67.47486870163306,65.56664280975114,66.3299331665039,11576414,65.42925872802735,64.10495147705078,64.67360363006591,59.70234453672551,0.5811846713890247,0.4816674482054125,0.09951722318361222,67.6482197424165,64.67360363006591,61.69898751771532,5.949232224701184,1.525945868517705,0.018757136956324416,0.02339541575024673,0.0277107403580521,1.02561059603099,0.004624115147018992,0
2015-11-10,66.32994872160813,66.32994872160813,62.13185077496768,62.24634552001953,17118508,64.97128753662109,64.15456581115723,64.55147762298584,43.838686041105575,0.33718388757885975,0.452770736080102,-0.11558684850124223,67.70852557480258,64.55147762298584,61.394429671169114,6.314095903633465,1.6195314275293708,-0.06156477854777265,0.050150945661615154,0.04196617911325706,0.964290018015862,-0.03775796833999323,2
2015-11-11,62.39899403780062,62.818806112998274,62.0555156660527,62.51348876953125,8911416,64.30722351074219,64.2041790008545,64.48659744262696,44.870690386387885,0.1634832034997089,0.3949132295640234,-0.2314300260643145,67.75327154171256,64.48659744262696,61.21992334354135,6.533348198171211,1.6757684544895532,0.004291709774765895,-0.03548172815602613,0.008034683669967624,0.9694028100203121,-0.020335079041075343,1
2015-11-12,62.551658858728906,62.58982571598243,61.139572492020704,61.40672302246094,7502525,63.521034240722656,64.00953941345215,64.26333541870117,41.470670105102286,-0.06275913796392274,0.30337875605843423,-0.36613789402235697,67.72527900720752,64.26333541870117,60.80139183019483,6.923887177012688,1.7759395889737521,-0.01770443097729879,-0.05043487814129355,0.007999887805476336,0.9555483328459646,-0.06778666129254562,1
2015-11-13,61.13957143740634,61.29223304034232,59.95647458773724,60.60527038574219,8523463,62.62035217285156,63.70804061889648,63.98282661437988,39.15683114293241,-0.3032328735159595,0.1820564301435555,-0.485289303659515,67.66853592153517,63.98282661437988,60.29711730722459,7.371418614310578,1.890728980610051,-0.013051545454161428,-0.06016355324343159,-0.03072296846511602,0.9472115189753338,-0.08472609315990765,2
2015-11-16,61.06324024759384,63.314944902346106,60.68159499604638,62.6661491394043,17132017,61.88759536743164,63.65842704772949,63.824443626403806,47.29948866938309,-0.32378199226299387,0.08088874566224563,-0.4046707379252395,67.45013159483287,63.824443626403806,60.198755657974736,7.251375936858132,1.859938683511912,0.034004942813470995,-0.06916758701300985,-0.04739037571737392,0.9818518670718137,-0.04811600319806453,1
2015-11-17,63.35311501325961,63.88741606351164,63.2004592341718,63.73476028442383,8781150,62.1852783203125,63.5782829284668,63.73475723266601,50.964041236512394,-0.2509465723935804,0.014521682051080422,-0.2654682544446608,67.27513768029499,63.73475723266601,60.19437678503703,7.08076089525796,1.816176848706442,0.017052446331788262,-0.05523575635004241,-0.007854936103716348,1.0000000478821596,-0.027373252842314844,1
2015-11-18,63.73474924523324,64.04006657397099,63.00962568499428,63.23860931396485,6390068,62.33030242919922,63.318762969970706,63.59354782104492,49.2516395437162,-0.2306009895422605,-0.034502852267587765,-0.19609813727467273,66.972868985601,63.59354782104492,60.21422665648885,6.758642329112149,1.7335551797888633,-0.007784621268595693,0.02391168111107178,-0.012418474813891023,0.9944186396381142,-0.04275005505842877,1
